cat_name,product_brand,product_name,product_url,product_rating,product_price,product_volume,product_img
Skin care,Fenty Skin,Hydra Vizor Invisible Moisturizer Broad Spectrum SPF 30 Sunscreen,https://www.beautypedia.com/products/hydra-vizor-invisible-moisturizer-broad-spectrum-spf-30-sunscreen/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,4,$35.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Fenty-Skin-Brand-Logo.jpg?w=300
Skin care,Fenty Skin,Fat Water Pore-Refining Toner Serum,https://www.beautypedia.com/products/fat-water-pore-refining-toner-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,3,$28.00,5.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Fenty-Skin-Brand-Logo.jpg?w=300
Skin care,Fenty Skin,Total Cleans’r Remove-It-All Cleanser,https://www.beautypedia.com/products/total-cleansr-remove-it-all-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,4,$25.00,4.9 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Fenty-Skin-Brand-Logo.jpg?w=300
Skin care,RoC,Multi Correxion Revive + Glow Daily Serum,https://www.beautypedia.com/products/multi-correxion-revive-glow-daily-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,3,$32.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/RoC-Multi-Correxion-Revive-Glow-Daily-Serum.jpg?w=225
Skin care,Indie Lee,Banish Stick,https://www.beautypedia.com/products/banish-stick/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,1,$16.00,4.5 ml,https://www.beautypedia.com/wp-content/uploads/2020/08/51p4BXqck1L._SX679_.jpg?w=300
Skin care,Indie Lee,Banish Solution,https://www.beautypedia.com/products/banish-solution/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,1,$21.00,15 ml,https://www.beautypedia.com/wp-content/uploads/2020/08/Indie-Lee-Banish-Solution.jpg?w=300
Skin care,derma e,All Sport Performance Face Sunscreen SPF 30,https://www.beautypedia.com/products/all-sport-performance-face-sunscreen-spf-30/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,5,$16.99,6.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/09/20af262d-d2cc-4f88-be66-0175de0a324d_derma-e-logo.png?w=300
Skin care,Laneige,Cream Skin Mist,https://www.beautypedia.com/products/cream-skin-mist/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,4,$27.00,2.54 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Laneige-Cream-Skin-Mist.jpg?w=300
Skin care,Laneige,Cream Skin Milk Oil Cleanser,https://www.beautypedia.com/products/cream-skin-milk-oil-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,5,$34.00,6.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/59DC8522-9A2D-4859-8354-58DFF3EBE6BD_LaneigeLogo.png?w=300
Skin care,Indeed Laboratories,Hydraluron+ Moisture Mist,https://www.beautypedia.com/products/hydraluron-moisture-mist/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,4,$24.99,2.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/369C494A-5C83-4039-92FF-F61E698A7641_indeedSMALL.jpg?w=300
Skin care,derma e,Universal Cleansing Balm,https://www.beautypedia.com/products/universal-cleansing-balm/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,3,$15.00,3.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Derma-E-Universal-Cleansing-Balm.jpg?w=300
Skin care,Biossance,Squalane + Lactic Acid Resurfacing Night Serum,https://www.beautypedia.com/products/squalane-lactic-acid-resurfacing-night-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,3,$62.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/08/Biossance-Squalane-Lactic-Acid-Resurfacing-Night-Serum.jpg?w=300
Skin care,BeautyStat Cosmetics,Universal C Skin Refiner,https://www.beautypedia.com/products/universal-c-skin-refiner/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,5,$80.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/07/BeautyStat-Cosmetics-Universal-C-Skin-Refiner.jpg?w=279
Skin care,BeautyStat Cosmetics,Universal C Eye Perfector,https://www.beautypedia.com/products/universal-c-eye-perfector/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,4,$65.00,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/07/BeautyStat-Cosmetics-Brand-Logo.png?w=225
Skin care,Good Molecules,Silicone-Free Priming Moisturizer,https://www.beautypedia.com/products/silicone-free-priming-moisturizer/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D27 ,4,$14.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/02/Good-Molecules-Brand-Logo.png?w=300
Skin care,First Aid Beauty,FAB Pharma BHA Acne Spot Treatment Gel 2% Salicylic Acid,https://www.beautypedia.com/products/fab-pharma-bha-acne-spot-treatment-gel-2-salicylic-acid/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$26.00,0.75 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/First-Aid-Beauty-FAB-Pharma-BHA-Acne-Spot-Treatment-Gel-2-Salicylic-Acid.jpg?w=300
Skin care,COSRX,Refresh AHA BHA Vitamin C Daily Toner,https://www.beautypedia.com/products/refresh-aha-bha-vitamin-c-daily-toner/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$28.00,9.46 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/COSRX-Refresh-AHA-BHA-Vitamin-C-Daily-Toner.jpg?w=300
Skin care,Glossier,Super Bounce Hyaluronic Acid + Vitamin B5 Serum,https://www.beautypedia.com/products/super-bounce/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$28.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Glossier,Super Glow Vitamin C + Magnesium Serum,https://www.beautypedia.com/products/super-glow/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$28.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Glossier,Super Pure Niacinamide + Zinc Serum,https://www.beautypedia.com/products/super-pure/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$28.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Stratia,Velvet Cleansing Milk,https://www.beautypedia.com/products/velvet-cleansing-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$15.00,4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/60C4C0A0-B392-4558-A048-E3D93697F34E_stratialogo.jpg?w=256
Skin care,Stratia,Night Shift,https://www.beautypedia.com/products/night-shift/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$28.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/60C4C0A0-B392-4558-A048-E3D93697F34E_stratialogo.jpg?w=256
Skin care,Stratia,C+C Serum,https://www.beautypedia.com/products/cc-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$25.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/60C4C0A0-B392-4558-A048-E3D93697F34E_stratialogo.jpg?w=256
Skin care,Glossier,Solution Exfoliating Skin Perfector,https://www.beautypedia.com/products/solution-exfoliating-skin-perfector/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$24.00,4.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Fourth Ray Beauty,Watermelon Face Milk,https://www.beautypedia.com/products/watermelon-face-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$14.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/09/Fourth-Ray-Beauty-Logo.png?w=300
Skin care,Fourth Ray Beauty,Papaya Face Milk,https://www.beautypedia.com/products/papaya-face-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$14.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/09/Fourth-Ray-Beauty-Logo.png?w=300
Skin care,Fourth Ray Beauty,Coconut Face Milk,https://www.beautypedia.com/products/coconut-face-milk/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$14.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/09/Fourth-Ray-Beauty-Logo.png?w=300
Skin care,Tula Skincare,24-7 Moisture Hydrating Day & Night Cream,https://www.beautypedia.com/products/24-7-moisture-hydrating-day-night-cream/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$52.00,1.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-24-7-Moisture-Hydrating-Day-Night-Cream.jpg?w=242
Skin care,Tula Skincare,#Nomakeup Replenishing Cleansing Oil,https://www.beautypedia.com/products/nomakeup-replenishing-cleansing-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$32.00,4.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Nomakeup-Replenishing-Cleansing-Oil.jpg?w=242
Skin care,Tula Skincare,Super Calm Gentle Milk Cleanser,https://www.beautypedia.com/products/super-calm-gentle-milk-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$34.00,5.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Super-Calm-Gentle-Milk-Cleanser.jpg?w=300
Skin care,Tula Skincare,So Polished Exfoliating Sugar Scrub,https://www.beautypedia.com/products/so-polished-exfoliating-sugar-scrub/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$32.00,2.9 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-So-Polished-Exfoliating-Sugar-Scrub.jpg?w=300
Skin care,Tula Skincare,The Cult Classic Purifying Face Cleanser,https://www.beautypedia.com/products/the-cult-classic-purifying-face-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$28.00,6.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-The-Cult-Classic-Purifying-Face-Cleanser.jpg?w=242
Skin care,Tula Skincare,Self-Care Sunday Nourishing Face Mask,https://www.beautypedia.com/products/self-care-sunday-nourishing-face-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$48.00,2.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Self-Care-Sunday-Nourishing-Face-Mask.jpg?w=242
Skin care,Tula Skincare,The Instant Facial Dual Phase Skin Reviving Treatment Pads,https://www.beautypedia.com/products/the-instant-facial-dual-phase-skin-reviving-treatment-pads/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$59.00,16 pad,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-The-Instant-Facial-Dual-Phase-Skin-Reviving-Treatment-Pads.jpg?w=242
Skin care,Tula Skincare,Get Toned Pro-Glycolic 10% Resurfacing Toner,https://www.beautypedia.com/products/get-toned-pro-glycolic-10-resurfacing-toner/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$34.00,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Tula-Skincare-Get-Toned-Pro-Glycolic-10-Resurfacing-Toner.jpg?w=242
Skin care,Garnier Nutritioniste,Green Labs Canna-B Pore Perfecting Serum Cream Fragrance Free SPF 30,https://www.beautypedia.com/products/green-labs-canna-b-pore-perfecting-serum-cream-fragrance-free-spf-30/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$21.99,2.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Garnier-Green-Labs-Canna-B-Pore-Perfecting-Serum-Cream-Fragrance-Free-SPF-30.jpg?w=300
Skin care,Garnier Nutritioniste,Green Labs Hyalu-Melon Smoothing Milky Wash,https://www.beautypedia.com/products/green-labs-hyalu-melon-smoothing-milky-wash/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$9.99,4.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/74831621-778F-4D2A-935A-B30D4407CFDF_garniernutritioniste.png?w=250
Skin care,Bliss,Clear Genius Clarifying Toner + Serum Clarity 5 Complex,https://www.beautypedia.com/products/clear-genius-clarifying-toner-serum-clarity-5-complex/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$18.00,4.3 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Bliss-Clear-Genius-Clarifying-Toner-Serum-Clarity-5-Complex.jpg?w=144
Skin care,Bliss,Clear Genius 10% AHA + BHA + PHA Blend Clarifying Liquid Peel,https://www.beautypedia.com/products/clear-genius-10-aha-bha-pha-blend-clarifying-liquid-peel/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$22.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Bliss-Clear-Genius-10-AHA-BHA-PHA-Blend-Clarifying-Liquid-Peel.jpg?w=300
Skin care,Bliss,Clear Genius Clarifying Gel Cleanser with BHA + Brazilian Sea Water,https://www.beautypedia.com/products/clear-genius-clarifying-gel-cleanser-with-bha-brazilian-sea-water/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$13.00,6.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Bliss-Clear-Genius-Clarifying-Gel-Cleanser-with-BHA-Brazilian-Sea-Water.jpg?w=300
Skin care,The Ordinary,Lactic Acid 5% + HA,https://www.beautypedia.com/products/lactic-acid-5-ha-2/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$6.50,1 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-Lactic-Acid-5-HA.jpg?w=178
Skin care,The Ordinary,Lactic Acid 10% + HA,https://www.beautypedia.com/products/lactic-acid-10-2-ha/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$6.80,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-Lactic-Acid-10-HA.jpg?w=250
Skin care,The Ordinary,100% Organic Virgin Sea-Buckthorn Oil,https://www.beautypedia.com/products/100-organic-virgin-sea-buckthorn-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$14.90,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/7E23A9E0-C757-4273-9F53-F798ADB11A6A_3-22-2017-1-27-28-PM.jpg?w=300
Skin care,The Ordinary,100% Organic Cold-Pressed Virgin Marula Oil,https://www.beautypedia.com/products/100-organic-cold-pressed-virgin-marula-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$9.90,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-100-Organic-Cold-Pressed-Virgin-Marula-Oil.jpg?w=300
Skin care,The Ordinary,100% Organic Cold-Pressed Moroccan Argan Oil,https://www.beautypedia.com/products/100-organic-cold-pressed-moroccan-argan-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$6.80,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/The-Ordinary-100-Organic-Cold-Pressed-Moroccan-Argan-Oil.jpg?w=178
Skin care,Perricone MD Cosmeceuticals,Hypoallergenic CBD Sensitive Skin Therapy Gentle Cleanser,https://www.beautypedia.com/products/hypoallergenic-cbd-sensitive-skin-therapy-gentle-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$35.00,6.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/437A101F-0106-4A72-9FC9-07CCFD48769C_Perricone-MD.gif?w=147
Skin care,Differin,Detox + Soothe 2-Step Treatment Mask,https://www.beautypedia.com/products/detox-soothe-2-step-treatment-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$17.97,1.75 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Differin-Detox-Soothe-2-Step-Treatment-Mask.jpg?w=300
Skin care,Banila Co,Dear Hydration Toner,https://www.beautypedia.com/products/dear-hydration-toner/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,1,$16.00,9.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Dear-Hydration-Toner.jpg?w=154
Skin care,Banila Co,Dear Hydration Boosting Cream,https://www.beautypedia.com/products/dear-hydration-boosting-cream/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$25.00,1.69 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Dear-Hydration-Boosting-Cream.jpg?w=300
Skin care,Banila Co,Clean It Zero Foam Cleanser,https://www.beautypedia.com/products/clean-it-zero-foam-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$14.00,5.07 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Clean-It-Zero-Foam-Cleanser.jpg?w=300
Skin care,Banila Co,Clean It Zero Cleansing Balm Original,https://www.beautypedia.com/products/clean-it-zero-cleansing-balm-original/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$19.00,6.08 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/10/Banila-Co-Clean-It-Zero-Cleansing-Balm-Original.jpg?w=300
Skin care,Kylie Skin,Detox Face Mask,https://www.beautypedia.com/products/detox-face-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$22.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Clear Complexion Correction Stick,https://www.beautypedia.com/products/clear-complexion-correction-stick/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,1,$22.00,0.17 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Clarifying Facial Oil,https://www.beautypedia.com/products/clarifying-facial-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$24.00,0.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Broad Spectrum SPF 40 Face Sunscreen,https://www.beautypedia.com/products/broad-spectrum-spf-40-face-sunscreen/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$28.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Versed Skincare,Keep the Peace Calming Cream Cleanser,https://www.beautypedia.com/products/keep-the-peace-calming-cream-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$16.99,4.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Versed Skincare,Game Over Acne Drying Treatment,https://www.beautypedia.com/products/game-over-acne-drying-treatment/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$16.99,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Versed Skincare,Daymaker Microcrystal Exfoliator,https://www.beautypedia.com/products/daymaker-microcrystal-exfoliator/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$16.99,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Versed Skincare,Back Up Plan Acne Control Body Mist,https://www.beautypedia.com/products/back-up-plan-acne-control-body-mist/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$14.99,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Versed-Skincare-Logo.jpeg?w=300
Skin care,Neutrogena,Bright Boost Overnight Recovery Gel Cream,https://www.beautypedia.com/products/bright-boost-overnight-recovery-gel-cream/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$26.99,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Bright-Boost-Overnight-Recovery-Gel-Cream.jpg?w=300
Skin care,Neutrogena,"Rapid Tone Repair Correcting Cream for Face, Neck, & Chest",https://www.beautypedia.com/products/rapid-tone-repair-soothing-cream-for-face-neck-chest/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$35.49,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Rapid-Tone-Repair-Correcting-Cream.jpg?w=300
Skin care,Kylie Skin,Hydrating Face Mask,https://www.beautypedia.com/products/hydrating-face-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$34.00,3.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Kylie Skin,Broad Spectrum SPF 30 Sunscreen Oil,https://www.beautypedia.com/products/broad-spectrum-spf-30-sunscreen-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$32.00,3.9 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/kylie-skin-logo.jpg?w=300
Skin care,Neutrogena,Hydro Boost Night Pressed Serum,https://www.beautypedia.com/products/hydro-boost-night-pressed-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$22.99,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Hydro-Boost-Night-Pressed-Serum.jpg?w=300
Skin care,Neutrogena,Hydro Boost Hyaluronic Acid Serum,https://www.beautypedia.com/products/hydro-boost-hyaluronic-acid-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,4,$23.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Neutrogena-Hydro-Boost-Hyaluronic-Acid-Serum.jpg?w=300
Skin care,Follain Skin Care,Clarifying Spot Gel: Oil Control,https://www.beautypedia.com/products/clarifying-spot-gel-oil-control/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$18.00,0.95 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Follain-Clarifying-Spot-Gel-Oil-Control.jpg?w=300
Skin care,Follain Skin Care,Mattifying Moisturizer: Oil Control,https://www.beautypedia.com/products/mattifying-moisturizer-oil-control/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$28.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Follain-Mattifying-Moisturizer-Oil-Control.jpg?w=300
Skin care,Topicals,Like Butter Hydrating Mask,https://www.beautypedia.com/products/like-butter-hydrating-mask/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$32.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Topicals-Brand-Logo.jpg?w=300
Skin care,Topicals,Faded Brightening & Clearing Gel,https://www.beautypedia.com/products/faded-brightening-clearing-gel/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$36.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Topicals-Brand-Logo.jpg?w=300
Skin care,Clinique,All About Clean All-in-One Cleansing Micellar Milk + Makeup Remover for Very Dry to Dry/Combination Skin,https://www.beautypedia.com/products/all-about-clean-all-in-one-cleansing-micellar-milk-makeup-remover-for-very-dry-to-dry-combination-skin/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$24.00,6.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/A832E45B-BE27-42C9-8BA8-ABBF7B6B650F_clinique.gif?w=207
Skin care,Dermalogica,Retinol Clearing Oil,https://www.beautypedia.com/products/retinol-clearing-oil/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$80.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Dermalogica-Retinol-Clearing-Oil.jpg?w=300
Skin care,Bite Beauty,Agave+ Weekly Lip Scrub,https://www.beautypedia.com/products/agave-weekly-lip-scrub/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$22.00,0.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/AB9A4BCC-C2EC-4AB4-9EEE-3C2D0B394647_Bite-Beauty-Logo.jpg?w=160
Skin care,Bite Beauty,Agave+ Nighttime Lip Therapy,https://www.beautypedia.com/products/agave-nighttime-lip-therapy/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$24.00,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Bite-Beauty-Agave-Nighttime-Vegan-Lip-Therapy.jpg?w=254
Skin care,Ole Henriksen,C-Rush Brightening Gel-Crème,https://www.beautypedia.com/products/c-rush-brightening-gel-creme/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$46.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Ole-Henriksen-C-Rush-Brightening-Gel-Creme.jpg?w=300
Skin care,Ole Henriksen,Banana Bright Vitamin C Serum,https://www.beautypedia.com/products/banana-bright-vitamin-c-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,3,$65.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/Ole-Henriksen-Banana-Bright-Vitamin-C-Serum.jpg?w=300
Skin care,CeraVe,Hydrating Facial Cleanser,https://www.beautypedia.com/products/hydrating-cleanser/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,5,$9.99,12 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/09/CeraVe-Hydrating-Facial-Cleanser.jpg?w=126
Skin care,Kiehl's,Vital Skin-Strengthening Super Serum,https://www.beautypedia.com/products/vital-skin-strengthening-super-serum/?archive_search=%2Fskin-care%2F%3Fsize%3D96%26p%3D28 ,2,$52.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C5DD6336-BC77-44BE-B4E2-02A8E77E8CAE_kiehls.jpg?w=240
